game_id,move_number,phase,start_eval,end_eval,delta_eval,move_quality,time_per_move,accuracy_score,blunder_risk,flag1,flag2,flag3,last_elo,new_elo
game_00500,51,Endgame,-0.51,-0.43,0.09,Perfect,2.28,5.32,0.3,0,0,0,886.61,890.86
game_00500,52,Endgame,-0.43,-0.44,-0.02,Perfect,2.21,5.41,0.03,0,0,0,890.86,894.08
game_00500,53,Endgame,-0.44,0.13,0.57,Inaccuracy,2.05,5.2,0.16,0,0,0,894.08,888.88
game_00500,54,Endgame,0.13,-0.3,-0.42,Good,3.26,4.47,0.21,0,0,0,888.88,890.14
game_00500,55,Endgame,-0.3,-0.35,-0.05,Perfect,1.84,6.0,0.34,0,0,0,890.14,895.4
game_00500,56,Endgame,-0.35,-0.25,0.1,Perfect,0.73,5.43,0.12,1,0,0,895.4,899.56
game_00500,57,Endgame,-0.25,-0.62,-0.37,Good,2.66,6.0,0.39,0,0,0,899.56,900.7
game_00500,58,Endgame,-0.62,-0.68,-0.06,Perfect,0.56,6.0,0.24,0,0,0,900.7,904.29
game_00500,59,Endgame,-0.68,-0.8,-0.13,Perfect,1.96,4.96,0.2,0,0,0,904.29,907.52
game_00500,60,Endgame,-0.8,-0.82,-0.02,Perfect,1.96,4.89,0.15,0,0,0,907.52,912.43
game_00500,61,Endgame,-0.82,-0.87,-0.05,Perfect,1.6,4.87,0.05,0,0,0,912.43,916.24
game_00500,62,Endgame,-0.87,-0.63,0.24,Good,1.05,5.55,0.19,0,1,0,916.24,917.98
game_00500,63,Endgame,-0.63,-0.58,0.05,Perfect,0.68,5.94,0.12,0,0,0,917.98,921.81
game_00500,64,Endgame,-0.58,-0.45,0.13,Perfect,1.48,6.0,0.06,0,0,0,921.81,925.11
game_00501,1,Opening,-0.67,-0.64,0.04,Perfect,1.07,6.0,0.21,1,0,0,1311.23,1314.53
game_00501,2,Opening,-0.64,-0.52,0.12,Perfect,1.97,6.0,0.35,0,0,0,1314.53,1318.07
game_00501,3,Opening,-0.52,-0.4,0.12,Perfect,1.1,6.0,0.35,1,0,0,1318.07,1322.04
game_00501,4,Opening,-0.4,-3.03,-2.63,Blunder,3.53,1.27,2.0,0,0,0,1322.04,1315.9
game_00501,5,Opening,-3.03,-3.0,0.03,Perfect,2.15,6.0,0.12,0,0,0,1315.9,1319.72
game_00501,6,Opening,-3.0,-4.44,-1.44,Blunder,0.97,2.83,1.07,0,0,0,1319.72,1307.84
game_00501,7,Opening,-4.44,-4.45,-0.01,Perfect,1.53,5.9,0.3,0,1,0,1307.84,1312.37
game_00501,8,Opening,-4.45,-3.01,1.44,Blunder,2.2,2.68,1.16,0,0,0,1312.37,1304.6
game_00501,9,Opening,-3.01,-3.04,-0.03,Perfect,1.13,5.81,0.24,0,0,0,1304.6,1307.95
game_00501,10,Opening,-3.04,-3.03,0.01,Perfect,0.96,6.0,0.22,0,0,0,1307.95,1312.84
game_00501,11,Middlegame,-3.03,-3.47,-0.44,Good,1.87,5.43,0.07,0,0,0,1312.84,1314.18
game_00501,12,Middlegame,-3.47,-3.62,-0.15,Perfect,2.9,5.21,0.0,0,0,0,1314.18,1319.52
game_00501,13,Middlegame,-3.62,-3.59,0.04,Perfect,2.66,6.0,0.29,0,0,0,1319.52,1325.9
game_00501,14,Middlegame,-3.59,-4.2,-0.61,Inaccuracy,5.86,4.54,0.37,0,0,0,1325.9,1321.25
game_00501,15,Middlegame,-4.2,-4.16,0.03,Perfect,2.33,6.0,0.01,0,0,0,1321.25,1324.67
game_00501,16,Middlegame,-4.16,-4.42,-0.26,Good,3.1,3.58,0.1,0,1,0,1324.67,1326.08
game_00501,17,Middlegame,-4.42,-5.0,-0.8,Inaccuracy,5.28,4.13,0.48,0,0,0,1326.08,1321.65
game_00501,18,Middlegame,-5.0,-5.0,-0.03,Perfect,2.69,6.0,0.08,0,0,0,1321.65,1325.48
game_00501,19,Middlegame,-5.0,-4.7,0.3,Good,4.57,5.54,0.08,1,0,0,1325.48,1327.66
game_00501,20,Middlegame,-4.7,-4.58,0.12,Perfect,2.14,6.0,0.27,0,0,0,1327.66,1331.87
game_00501,21,Middlegame,-4.58,-4.47,0.11,Perfect,2.16,4.82,0.16,0,0,0,1331.87,1337.51
game_00501,22,Middlegame,-4.47,-4.5,-0.03,Perfect,4.94,6.0,0.02,0,0,0,1337.51,1341.92
game_00501,23,Middlegame,-4.5,-4.22,0.27,Good,4.33,5.22,0.3,0,0,0,1341.92,1344.22
game_00501,24,Middlegame,-4.22,-4.32,-0.09,Perfect,3.12,6.0,0.14,0,0,0,1344.22,1347.86
game_00501,25,Middlegame,-4.32,-5.0,-0.8,Inaccuracy,2.51,5.27,0.61,1,0,0,1347.86,1344.29
game_00501,26,Middlegame,-5.0,-5.0,-0.76,Inaccuracy,4.82,4.7,0.57,0,0,0,1344.29,1339.98
game_00501,27,Middlegame,-5.0,-4.46,0.54,Inaccuracy,4.09,5.21,0.32,0,0,0,1339.98,1336.41
game_00501,28,Middlegame,-4.46,-4.83,-0.37,Good,4.29,5.05,0.07,1,0,0,1336.41,1337.7
game_00501,29,Middlegame,-4.83,-4.79,0.04,Perfect,3.25,4.97,0.21,0,0,0,1337.7,1342.79
game_00501,30,Middlegame,-4.79,-4.75,0.04,Perfect,4.99,5.21,0.33,1,0,0,1342.79,1346.3
game_00501,31,Middlegame,-4.75,-4.38,0.37,Good,2.79,5.9,0.22,0,0,0,1346.3,1347.94
game_00501,32,Middlegame,-4.38,-4.05,0.33,Good,3.06,4.39,0.33,0,0,0,1347.94,1349.32
game_00501,33,Middlegame,-4.05,-3.79,0.26,Good,5.63,6.0,0.05,0,0,0,1349.32,1350.84
game_00501,34,Endgame,-3.79,-3.49,0.3,Good,3.3,4.09,0.27,0,0,0,1350.84,1351.67
game_00501,35,Endgame,-3.49,-3.52,-0.04,Perfect,1.39,5.04,0.28,0,0,0,1351.67,1357.69
game_00501,36,Endgame,-3.52,-3.24,0.28,Good,1.39,6.0,0.32,0,0,0,1357.69,1359.63
game_00501,37,Endgame,-3.24,-2.94,0.3,Good,3.39,5.98,0.3,0,0,0,1359.63,1361.48
game_00501,38,Endgame,-2.94,-2.94,0.0,Perfect,3.86,6.0,0.19,0,0,0,1361.48,1366.57
game_00501,39,Endgame,-2.94,-2.89,0.05,Perfect,1.98,6.0,0.17,1,1,0,1366.57,1372.21
game_00501,40,Endgame,-2.89,-2.94,-0.04,Perfect,1.93,5.59,0.07,0,0,0,1372.21,1375.51
game_00501,41,Endgame,-2.94,-3.16,-0.23,Good,0.6,4.58,0.27,0,0,0,1375.51,1376.33
game_00501,42,Endgame,-3.16,-3.18,-0.01,Perfect,0.84,6.0,0.2,0,0,0,1376.33,1381.31
game_00501,43,Endgame,-3.18,-4.67,-1.49,Blunder,2.25,3.99,1.2,0,0,0,1381.31,1365.13
game_00501,44,Endgame,-4.67,-4.67,0.0,Perfect,0.58,6.0,0.11,0,0,0,1365.13,1369.88
game_00501,45,Endgame,-4.67,-4.55,0.12,Perfect,1.98,5.66,0.2,0,0,0,1369.88,1373.87
game_00502,1,Opening,0.57,0.58,0.0,Perfect,1.53,5.46,0.3,0,1,0,979.59,983.07
game_00502,2,Opening,0.58,0.64,0.06,Perfect,1.59,5.69,0.17,0,0,0,983.07,985.49
game_00502,3,Opening,0.64,0.66,0.02,Perfect,1.01,6.0,0.16,0,0,0,985.49,988.95
game_00502,4,Opening,0.66,3.28,2.63,Blunder,3.31,0.94,2.0,0,0,0,988.95,983.91
game_00502,5,Opening,3.28,3.08,-0.21,Good,0.8,6.0,0.18,0,0,0,983.91,985.16
game_00502,6,Opening,3.08,3.1,0.02,Perfect,0.82,4.59,0.32,0,0,0,985.16,989.05
game_00502,7,Opening,3.1,3.01,-0.09,Perfect,0.77,4.25,0.39,0,0,0,989.05,994.63
game_00502,8,Opening,3.01,3.0,-0.01,Perfect,0.84,6.0,0.35,0,0,0,994.63,999.31
game_00502,9,Opening,3.0,2.98,-0.02,Perfect,1.3,6.0,0.26,0,0,0,999.31,1004.97
game_00502,10,Opening,2.98,2.94,-0.05,Perfect,0.46,5.63,0.3,1,1,0,1004.97,1009.46
game_00502,11,Middlegame,2.94,3.34,0.4,Good,4.92,5.61,0.36,0,1,0,1009.46,1011.5
game_00502,12,Middlegame,3.34,5.0,2.77,Blunder,6.78,0.0,2.0,1,0,0,1011.5,1000.42
game_00502,13,Middlegame,5.0,4.94,-0.06,Perfect,3.73,6.0,0.24,0,0,0,1000.42,1005.28
game_00502,14,Middlegame,4.94,4.86,-0.08,Perfect,3.29,5.19,0.31,0,1,0,1005.28,1011.58
game_00502,15,Endgame,4.86,4.84,-0.02,Perfect,1.47,6.0,0.37,0,0,0,1011.58,1016.41
game_00502,16,Endgame,4.84,4.89,0.05,Perfect,1.94,5.14,0.07,1,0,0,1016.41,1022.14
game_00502,17,Endgame,4.89,4.85,-0.03,Perfect,3.77,6.0,0.04,1,0,0,1022.14,1026.69
game_00502,18,Endgame,4.85,4.88,0.02,Perfect,0.83,5.72,0.31,0,0,0,1026.69,1032.74
game_00502,19,Endgame,4.88,4.92,0.05,Perfect,0.71,5.6,0.17,0,1,0,1032.74,1037.14
game_00502,20,Endgame,4.92,5.0,0.21,Good,0.68,5.07,0.25,0,0,0,1037.14,1038.31
game_00503,1,Opening,-0.31,-0.3,0.02,Perfect,0.96,5.18,0.25,0,0,0,531.23,534.06
game_00503,2,Opening,-0.3,-2.6,-2.31,Blunder,1.63,0.5,1.82,0,0,0,534.06,527.42
game_00503,3,Opening,-2.6,-2.6,0.01,Perfect,0.67,6.0,0.11,0,0,0,527.42,532.12
game_00503,4,Opening,-2.6,0.16,2.76,Blunder,1.84,1.13,2.0,0,0,0,532.12,521.25
game_00503,5,Opening,0.16,-0.33,-0.49,Good,1.98,4.41,0.22,0,0,0,521.25,521.84
game_00503,6,Opening,-0.33,-0.26,0.06,Perfect,1.14,5.8,0.07,0,0,0,521.84,525.07
game_00503,7,Opening,-0.26,-0.02,0.24,Good,1.52,4.79,0.21,0,0,0,525.07,525.98
game_00503,8,Opening,-0.02,-0.06,-0.04,Perfect,1.31,6.0,0.21,0,0,0,525.98,529.52
game_00503,9,Opening,-0.06,-0.3,-0.24,Good,0.53,4.58,0.13,0,0,0,529.52,530.65
game_00503,10,Opening,-0.3,-0.1,0.2,Good,0.74,5.48,0.11,0,0,0,530.65,531.93
game_00503,11,Middlegame,-0.1,1.28,1.39,Blunder,4.16,2.76,0.93,1,0,0,531.93,524.7
game_00503,12,Middlegame,1.28,1.17,-0.12,Perfect,5.35,5.59,0.04,0,0,0,524.7,527.45
game_00503,13,Middlegame,1.17,0.83,-0.34,Good,1.57,5.27,0.36,1,0,0,527.45,528.11
game_00503,14,Middlegame,0.83,1.06,0.23,Good,2.34,5.65,0.35,0,0,0,528.11,529.42
game_00503,15,Middlegame,1.06,1.2,0.14,Perfect,3.25,5.98,0.28,0,0,0,529.42,532.78
game_00503,16,Middlegame,1.2,1.4,0.2,Good,1.58,6.0,0.14,1,0,0,532.78,533.36
game_00503,17,Middlegame,1.4,1.48,0.07,Perfect,3.27,6.0,0.2,1,0,0,533.36,537.31
game_00503,18,Endgame,1.48,1.45,-0.03,Perfect,1.29,5.46,0.13,0,0,0,537.31,541.09
game_00503,19,Endgame,1.45,1.47,0.02,Perfect,1.82,6.0,0.32,0,0,0,541.09,547.49
game_00503,20,Endgame,1.47,1.77,0.3,Good,3.87,5.22,0.28,0,0,0,547.49,548.89
game_00503,21,Endgame,1.77,1.93,0.15,Perfect,2.27,6.0,0.16,0,0,0,548.89,553.46
game_00503,22,Endgame,1.93,1.88,-0.05,Perfect,2.41,5.73,0.32,0,0,0,553.46,558.69
game_00503,23,Endgame,1.88,1.75,-0.13,Perfect,2.3,5.16,0.36,0,0,0,558.69,564.62
game_00503,24,Endgame,1.75,1.52,-0.23,Good,1.22,6.0,0.18,0,0,0,564.62,565.6
game_00504,1,Opening,-0.14,-0.12,0.02,Perfect,0.8,5.95,0.29,0,0,0,1388.63,1391.64
game_00504,2,Opening,-0.12,-0.2,-0.08,Perfect,1.9,6.0,0.13,0,1,0,1391.64,1393.7
game_00504,3,Opening,-0.2,-0.23,-0.03,Perfect,1.78,6.0,0.32,0,0,0,1393.7,1396.89
game_00504,4,Opening,-0.23,-0.24,-0.01,Perfect,0.47,6.0,0.38,0,0,0,1396.89,1399.89
game_00504,5,Opening,-0.24,-0.29,-0.05,Perfect,0.84,6.0,0.23,0,0,0,1399.89,1402.91
game_00504,6,Opening,-0.29,-0.34,-0.05,Perfect,0.77,5.95,0.12,0,0,0,1402.91,1406.46
game_00504,7,Opening,-0.34,-0.34,-0.01,Perfect,1.86,6.0,0.35,1,0,0,1406.46,1409.4
game_00504,8,Opening,-0.34,-0.69,-0.35,Good,1.1,5.19,0.37,1,1,0,1409.4,1410.36
game_00504,9,Opening,-0.69,-0.64,0.05,Perfect,0.76,6.0,0.27,1,0,0,1410.36,1413.0
game_00504,10,Opening,-0.64,-0.81,-0.17,Perfect,0.6,6.0,0.19,0,0,0,1413.0,1415.03
game_00504,11,Middlegame,-0.81,-0.22,0.59,Inaccuracy,5.7,6.0,0.21,1,0,0,1415.03,1412.42
game_00504,12,Middlegame,-0.22,-0.14,0.08,Perfect,2.61,6.0,0.14,0,0,0,1412.42,1414.71
game_00504,13,Middlegame,-0.14,-0.18,-0.05,Perfect,3.85,6.0,0.25,0,0,0,1414.71,1417.68
game_00504,14,Middlegame,-0.18,-0.27,-0.08,Perfect,2.16,5.61,0.2,0,0,0,1417.68,1420.9
game_00504,15,Middlegame,-0.27,-0.32,-0.05,Perfect,2.73,6.0,0.23,0,0,0,1420.9,1424.22
game_00504,16,Middlegame,-0.32,-1.77,-1.45,Blunder,3.18,2.72,1.22,0,0,0,1424.22,1418.67
game_00504,17,Endgame,-1.77,-1.83,-0.06,Perfect,2.62,6.0,0.32,1,0,0,1418.67,1424.74
game_00504,18,Endgame,-1.83,-3.9,-2.07,Blunder,4.51,1.72,1.79,1,0,0,1424.74,1415.6
game_00504,19,Endgame,-3.9,-5.0,-1.72,Blunder,0.87,1.81,1.25,1,0,0,1415.6,1406.99
game_00504,20,Endgame,-5.0,-5.0,-0.09,Perfect,0.53,5.68,0.16,0,0,0,1406.99,1411.61
game_00504,21,Endgame,-5.0,-5.0,-0.0,Perfect,0.51,6.0,0.13,0,0,0,1411.61,1414.82
game_00504,22,Endgame,-5.0,-4.99,0.01,Perfect,0.97,6.0,0.17,0,0,0,1414.82,1420.88
game_00505,1,Opening,0.2,2.52,2.32,Blunder,0.71,1.59,2.0,0,0,0,1472.6,1467.01
game_00505,2,Opening,2.52,2.48,-0.04,Perfect,1.26,5.76,0.3,1,0,0,1467.01,1473.3
game_00505,3,Opening,2.48,2.52,0.04,Perfect,1.08,6.0,0.35,0,0,0,1473.3,1478.25
game_00505,4,Opening,2.52,2.59,0.07,Perfect,0.74,5.97,0.1,0,0,0,1478.25,1481.87
game_00505,5,Opening,2.59,4.7,2.12,Blunder,1.41,1.87,1.68,0,0,0,1481.87,1469.78
game_00505,6,Opening,4.7,4.74,0.04,Perfect,0.46,5.72,0.1,1,0,0,1469.78,1474.95
game_00505,7,Opening,4.74,4.73,-0.01,Perfect,2.0,5.8,0.2,0,0,0,1474.95,1481.24
game_00505,8,Opening,4.73,4.75,0.02,Perfect,2.15,6.0,0.32,0,0,0,1481.24,1486.41
game_00505,9,Opening,4.75,4.71,-0.04,Perfect,0.68,6.0,0.25,0,0,0,1486.41,1492.0
game_00505,10,Opening,4.71,4.66,-0.05,Perfect,0.53,5.26,0.11,0,0,0,1492.0,1497.72
game_00505,11,Middlegame,4.66,4.83,0.17,Perfect,1.47,6.0,0.38,0,0,0,1497.72,1502.94
game_00505,12,Middlegame,4.83,5.0,0.4,Good,2.99,5.8,0.16,0,0,0,1502.94,1505.22
game_00505,13,Middlegame,5.0,5.0,0.03,Perfect,4.21,5.99,0.32,1,0,0,1505.22,1510.4
game_00505,14,Middlegame,5.0,5.0,0.08,Perfect,4.83,6.0,0.39,0,0,0,1510.4,1516.35
game_00505,15,Middlegame,5.0,5.0,0.03,Perfect,4.36,6.0,0.08,0,1,0,1516.35,1520.01
game_00505,16,Middlegame,5.0,5.0,2.22,Blunder,3.36,2.38,2.0,0,0,0,1520.01,1508.74
game_00505,17,Middlegame,5.0,4.25,-0.75,Inaccuracy,2.97,4.33,0.61,0,0,0,1508.74,1506.2
game_00505,18,Middlegame,4.25,4.19,-0.06,Perfect,4.79,5.21,0.36,0,1,0,1506.2,1509.57
game_00505,19,Middlegame,4.19,3.66,-0.53,Inaccuracy,3.82,5.21,0.48,0,0,0,1509.57,1506.2
game_00505,20,Middlegame,3.66,3.53,-0.13,Perfect,5.18,5.48,0.17,0,0,0,1506.2,1510.29
game_00505,21,Middlegame,3.53,3.46,-0.07,Perfect,1.7,5.28,0.08,0,0,0,1510.29,1513.9
game_00505,22,Middlegame,3.46,3.93,0.47,Good,5.74,4.93,0.12,0,0,0,1513.9,1514.83
game_00505,23,Middlegame,3.93,3.13,-0.8,Inaccuracy,5.2,4.55,0.65,0,0,0,1514.83,1510.1
game_00505,24,Middlegame,3.13,3.12,-0.01,Perfect,4.61,5.58,0.23,0,0,0,1510.1,1516.2
game_00505,25,Middlegame,3.12,3.04,-0.08,Perfect,4.54,5.84,0.09,0,1,0,1516.2,1521.48
game_00505,26,Middlegame,3.04,3.08,0.03,Perfect,1.26,5.19,0.13,0,0,0,1521.48,1527.01
game_00505,27,Endgame,3.08,3.63,0.55,Inaccuracy,4.55,3.66,0.28,0,0,0,1527.01,1522.33
game_00505,28,Endgame,3.63,4.28,0.66,Inaccuracy,3.77,5.37,0.32,0,0,0,1522.33,1516.61
game_00505,29,Endgame,4.28,4.27,-0.01,Perfect,1.53,5.9,0.25,0,1,0,1516.61,1520.84
game_00505,30,Endgame,4.27,4.31,0.04,Perfect,0.92,4.65,0.06,0,1,0,1520.84,1524.58
game_00505,31,Endgame,4.31,4.29,-0.03,Perfect,0.77,6.0,0.09,0,0,0,1524.58,1528.82
game_00505,32,Endgame,4.29,4.18,-0.11,Perfect,1.38,6.0,0.17,1,0,0,1528.82,1534.84
game_00505,33,Endgame,4.18,4.25,0.07,Perfect,2.13,6.0,0.11,0,0,0,1534.84,1540.76
game_00505,34,Endgame,4.25,4.1,-0.15,Perfect,0.83,5.3,0.07,0,0,0,1540.76,1546.25
game_00505,35,Endgame,4.1,4.04,-0.06,Perfect,1.04,5.37,0.35,0,1,0,1546.25,1549.51
game_00506,1,Opening,0.68,-1.7,-2.38,Blunder,2.12,0.85,1.95,0,1,0,480.39,472.62
game_00506,2,Opening,-1.7,-1.68,0.02,Perfect,0.9,6.0,0.22,0,1,1,472.62,474.98
game_00506,3,Opening,-1.68,-1.71,-0.03,Perfect,0.74,6.0,0.19,0,0,0,474.98,477.5
game_00506,4,Opening,-1.71,-2.04,-0.34,Good,0.81,6.0,0.11,1,0,0,477.5,478.39
game_00506,5,Opening,-2.04,-3.86,-1.82,Blunder,1.3,1.94,1.41,0,0,0,478.39,466.27
game_00506,6,Opening,-3.86,-3.74,0.12,Perfect,0.75,5.35,0.19,0,1,0,466.27,472.37
game_00506,7,Opening,-3.74,-3.73,0.01,Perfect,0.9,5.09,0.35,0,0,0,472.37,475.65
game_00506,8,Opening,-3.73,-3.67,0.05,Perfect,1.61,5.96,0.2,0,0,1,475.65,481.73
game_00506,9,Opening,-3.67,-4.01,-0.34,Good,0.6,5.35,0.01,0,0,0,481.73,483.77
game_00506,10,Opening,-4.01,-4.01,0.0,Perfect,1.51,6.0,0.0,0,0,0,483.77,488.37
game_00506,11,Middlegame,-4.01,-3.76,0.25,Good,5.75,6.0,0.17,0,0,0,488.37,489.63
game_00506,12,Middlegame,-3.76,-3.57,0.19,Perfect,1.88,4.93,0.23,0,0,0,489.63,494.2
game_00506,13,Middlegame,-3.57,-3.15,0.42,Good,4.76,5.59,0.4,0,1,0,494.2,495.22
game_00506,14,Middlegame,-3.15,-2.87,0.28,Good,1.59,5.53,0.25,0,0,0,495.22,497.46
game_00506,15,Middlegame,-2.87,-3.28,-0.41,Good,2.12,4.66,0.4,0,0,0,497.46,498.56
game_00506,16,Middlegame,-3.28,-3.06,0.22,Good,2.16,6.0,0.03,0,1,0,498.56,500.59
game_00506,17,Middlegame,-3.06,-3.11,-0.06,Perfect,3.08,6.0,0.11,1,0,0,500.59,505.52
game_00506,18,Middlegame,-3.11,-3.72,-0.61,Inaccuracy,3.07,5.33,0.54,0,0,0,505.52,500.74
game_00506,19,Middlegame,-3.72,-1.96,1.76,Blunder,2.98,2.16,1.4,0,0,0,500.74,491.72
game_00506,20,Middlegame,-1.96,-1.66,0.3,Good,3.68,5.46,0.38,0,0,0,491.72,492.49
game_00506,21,Middlegame,-1.66,-1.67,-0.01,Perfect,4.6,5.93,0.35,0,0,0,492.49,496.33
game_00506,22,Middlegame,-1.67,-1.59,0.08,Perfect,2.64,4.98,0.08,1,0,0,496.33,499.72
game_00506,23,Middlegame,-1.59,-1.51,0.08,Perfect,1.99,6.0,0.38,0,1,0,499.72,502.7
game_00506,24,Middlegame,-1.51,-1.61,-0.1,Perfect,5.45,5.73,0.32,1,0,0,502.7,506.11
game_00506,25,Middlegame,-1.61,0.34,1.95,Blunder,7.0,2.73,1.68,0,0,0,506.11,501.89
game_00506,26,Middlegame,0.34,0.32,-0.02,Perfect,1.94,6.0,0.16,0,1,0,501.89,504.08
game_00506,27,Endgame,0.32,0.2,-0.12,Perfect,3.44,5.58,0.0,1,0,0,504.08,507.91
game_00506,28,Endgame,0.2,0.22,0.02,Perfect,2.41,6.0,0.18,0,0,0,507.91,514.08
game_00506,29,Endgame,0.22,0.31,0.09,Perfect,1.25,5.74,0.26,0,0,0,514.08,517.85
game_00506,30,Endgame,0.31,0.03,-0.28,Good,3.27,6.0,0.1,0,1,0,517.85,519.58
game_00506,31,Endgame,0.03,0.02,-0.01,Perfect,2.7,5.57,0.12,0,0,0,519.58,524.4
game_00506,32,Endgame,0.02,-0.03,-0.05,Perfect,1.26,4.75,0.05,0,0,0,524.4,529.84
game_00506,33,Endgame,-0.03,-0.04,-0.01,Perfect,2.2,6.0,0.15,0,0,0,529.84,536.19
game_00506,34,Endgame,-0.04,-0.1,-0.06,Perfect,0.5,6.0,0.07,1,0,0,536.19,540.31
game_00506,35,Endgame,-0.1,0.0,0.1,Perfect,1.25,5.42,0.28,0,0,0,540.31,546.27
game_00506,36,Endgame,0.0,0.01,0.01,Perfect,2.85,6.0,0.34,1,0,0,546.27,552.41
game_00507,1,Opening,-0.29,-0.27,0.02,Perfect,1.21,5.64,0.1,1,0,0,1132.18,1135.72
game_00507,2,Opening,-0.27,-0.16,0.11,Perfect,2.17,5.73,0.12,0,1,0,1135.72,1138.74
game_00507,3,Opening,-0.16,-2.23,-2.07,Blunder,0.76,2.66,1.75,1,0,0,1138.74,1133.11
game_00507,4,Opening,-2.23,-3.93,-1.7,Blunder,0.8,2.09,1.41,0,0,0,1133.11,1121.57
game_00507,5,Opening,-3.93,-1.4,2.53,Blunder,3.43,0.59,1.93,0,0,1,1121.57,1113.93
game_00507,6,Opening,-1.4,-1.35,0.05,Perfect,0.52,6.0,0.2,1,1,0,1113.93,1116.5
game_00507,7,Opening,-1.35,-1.33,0.02,Perfect,1.43,6.0,0.22,0,0,0,1116.5,1119.83
game_00507,8,Opening,-1.33,-1.25,0.08,Perfect,1.25,5.13,0.14,0,0,0,1119.83,1122.67
game_00507,9,Opening,-1.25,-3.39,-2.14,Blunder,2.77,1.2,1.67,1,0,0,1122.67,1117.87
game_00507,10,Opening,-3.39,-3.36,0.03,Perfect,1.44,4.62,0.12,0,0,0,1117.87,1122.13
game_00507,11,Middlegame,-3.36,-3.36,-0.01,Perfect,4.55,5.37,0.35,0,0,0,1122.13,1125.99
game_00507,12,Middlegame,-3.36,-3.38,-0.01,Perfect,2.15,6.0,0.03,1,0,0,1125.99,1130.94
game_00507,13,Middlegame,-3.38,-3.6,-0.22,Good,4.03,4.86,0.26,0,1,0,1130.94,1132.89
game_00507,14,Middlegame,-3.6,-3.57,0.02,Perfect,3.4,5.69,0.14,0,0,0,1132.89,1136.98
game_00507,15,Middlegame,-3.57,-3.65,-0.07,Perfect,4.92,6.0,0.26,0,1,0,1136.98,1142.18
game_00507,16,Middlegame,-3.65,-3.47,0.18,Perfect,5.68,5.96,0.17,0,0,0,1142.18,1147.27
game_00507,17,Middlegame,-3.47,-3.39,0.08,Perfect,4.93,5.18,0.28,1,0,0,1147.27,1152.82
game_00507,18,Middlegame,-3.39,-2.59,0.8,Inaccuracy,3.3,4.32,0.67,0,0,0,1152.82,1148.55
game_00507,19,Middlegame,-2.59,-2.54,0.05,Perfect,3.29,5.61,0.03,1,0,0,1148.55,1154.28
game_00507,20,Middlegame,-2.54,-2.75,-0.21,Good,1.72,5.56,0.26,0,1,0,1154.28,1155.12
game_00507,21,Middlegame,-2.75,-2.89,-0.14,Perfect,4.87,6.0,0.04,0,0,0,1155.12,1160.38
game_00507,22,Middlegame,-2.89,-2.95,-0.06,Perfect,3.5,6.0,0.21,0,0,0,1160.38,1164.44
game_00507,23,Middlegame,-2.95,-3.01,-0.06,Perfect,1.99,4.48,0.2,0,0,0,1164.44,1167.97
game_00507,24,Middlegame,-3.01,-2.9,0.11,Perfect,3.82,5.82,0.34,1,0,0,1167.97,1172.73
game_00507,25,Middlegame,-2.9,-2.34,0.56,Inaccuracy,4.11,4.81,0.41,0,0,0,1172.73,1169.8
game_00507,26,Middlegame,-2.34,-1.92,0.42,Good,4.66,5.59,0.07,0,0,0,1169.8,1172.11
game_00507,27,Middlegame,-1.92,-1.85,0.07,Perfect,4.01,6.0,0.1,1,0,0,1172.11,1174.68
game_00507,28,Middlegame,-1.85,-0.84,1.01,Inaccuracy,7.0,4.54,0.73,0,0,0,1174.68,1171.75
game_00507,29,Middlegame,-0.84,-0.82,0.02,Perfect,4.67,6.0,0.05,1,0,0,1171.75,1175.02
game_00507,30,Middlegame,-0.82,-0.97,-0.15,Perfect,3.43,6.0,0.33,0,1,0,1175.02,1177.36
game_00507,31,Middlegame,-0.97,-0.95,0.02,Perfect,3.97,5.65,0.19,0,0,0,1177.36,1179.77
game_00507,32,Middlegame,-0.95,-0.94,0.01,Perfect,1.79,5.62,0.11,0,0,0,1179.77,1183.54
game_00507,33,Middlegame,-0.94,-1.04,-0.1,Perfect,4.21,4.99,0.28,0,0,0,1183.54,1185.98
game_00507,34,Middlegame,-1.04,-0.85,0.19,Perfect,5.18,5.06,0.26,1,0,0,1185.98,1189.55
game_00507,35,Middlegame,-0.85,-0.8,0.04,Perfect,3.23,5.86,0.19,1,0,0,1189.55,1193.49
game_00507,36,Middlegame,-0.8,-0.83,-0.03,Perfect,1.73,6.0,0.3,0,0,0,1193.49,1196.07
game_00507,37,Middlegame,-0.83,-0.32,0.51,Inaccuracy,3.07,3.98,0.14,1,0,0,1196.07,1193.71
game_00507,38,Middlegame,-0.32,-0.3,0.01,Perfect,3.73,5.73,0.35,1,1,0,1193.71,1197.19
game_00507,39,Middlegame,-0.3,-0.18,0.12,Perfect,1.41,6.0,0.08,0,0,0,1197.19,1200.93
game_00507,40,Middlegame,-0.18,-0.17,0.01,Perfect,3.45,5.76,0.06,0,0,0,1200.93,1202.94
game_00507,41,Middlegame,-0.17,-0.53,-0.35,Good,5.47,5.47,0.16,0,0,0,1202.94,1203.53
game_00507,42,Middlegame,-0.53,-0.41,0.12,Perfect,5.11,6.0,0.35,0,0,0,1203.53,1206.34
game_00507,43,Middlegame,-0.41,-0.32,0.08,Perfect,3.59,4.35,0.01,0,0,0,1206.34,1208.75
